"User_ID","Product_ID","Gender","Age","Occupation","City_Category","Stay_In_Current_City_Years","Marital_Status","Product_Category_1","Product_Category_2","Product_Category_3","Purchase","Income"
"1002148","P00064042","F","18-25","0","B","0","1","3","4","12","8971","10826"
"1001064","P00154242","M","26-35","7","C","1","0","8","0","0","4307","15132"
"1000444","P00356942","M","55+","0","A","3","0","8","17","0","6530","14838"
"1003367","P00213842","M","51-55","16","A","1","1","7","0","0","16319","13046"
"1000411","P00329342","F","46-50","1","B","0","1","5","0","0","10523","15037"
"1002911","P00296342","F","26-35","4","A","3","0","8","0","0","8783","14401"
"1000563","P00031842","M","26-35","4","A","3","0","1","5","12","18015","11661"
"1000496","P00123742","M","18-25","4","A","3","0","11","0","0","10118","6618"
"1004666","P00352842","M","36-45","1","A","1","1","2","6","15","10668","13137"
"1001912","P00139942","M","26-35","4","A","1","1","5","0","0","14415","12776"
"1005107","P00192042","F","46-50","0","B","0","0","5","9","14","17452","12267"
"1004647","P00031842","M","36-45","20","B","1","1","1","5","12","12205","10973"
"1002153","P00140442","M","18-25","16","B","3","0","1","6","14","14750","20868"
"1001447","P00044042","M","18-25","4","A","0","0","5","0","0","10464","11605"
"1003929","P00042242","M","26-35","5","B","1","1","5","15","0","-510","13584"
"1003829","P00131542","F","26-35","1","B","1","0","8","12","0","23401","10932"
"1000952","P00370242","M","55+","16","C","0","1","5","0","0","4294","10743"
"1002928","P00226742","M","26-35","2","B","1","1","11","0","0","16599","10400"
"1002012","P00070342","M","26-35","4","B","3","1","1","2","14","1465","20522"
"1001203","P00231142","F","26-35","1","A","3","0","5","8","0","8166","11923"
"1002071","P00337842","M","46-50","7","C","1","1","5","0","0","8095","15166"
"1003159","P00085242","F","26-35","15","B","1","0","8","14","17","4864","9391"
"1004261","P00339542","F","36-45","6","C","3","0","1","0","0","9943","12004"
"1003924","P00329442","M","51-55","12","C","1","1","5","8","0","12019","12354"
"1003986","P00192842","M","26-35","7","C","2","1","5","14","0","14355","16037"
"1000624","P00089442","M","26-35","1","B","3","0","8","0","0","3922","11258"
"1001114","P00277642","F","18-25","9","A","2","0","2","3","10","15358","16152"
"1004408","P00111242","F","46-50","2","B","1","1","1","18","0","13533","14319"
"1004659","P00289042","F","26-35","14","C","0","0","8","0","0","15266","14519"
"1001958","P00100442","F","26-35","1","B","3","0","2","4","5","14617","13726"
"1001066","P00254242","M","46-50","12","C","3","1","5","11","12","12205","14149"
"1003450","P00174442","M","26-35","5","B","3","0","5","0","0","17324","17342"
"1005561","P00044142","F","26-35","3","C","0","1","8","16","0","16148","11731"
"1000192","P00034442","M","18-25","1","B","2","0","1","14","16","4539","12228"
"1003032","P00135842","M","26-35","0","A","1","1","5","14","0","16638","11272"
"1001339","P00282942","M","36-45","18","C","2","0","5","0","0","11230","13707"
"1000146","P00146742","F","36-45","20","B","3","1","1","13","14","7142","12772"
"1003690","P00289942","M","18-25","0","B","2","0","3","4","5","14708","7499"
"1005930","P00108442","F","36-45","17","C","3","0","5","0","0","15482","13955"
"1002038","P00040442","F","46-50","1","B","3","1","5","14","0","6247","13423"
"1002269","P00299942","F","46-50","0","B","2","1","8","0","0","3758","15153"
"1001660","P00029842","F","26-35","2","C","2","1","8","0","0","14483","11091"
"1000319","P00248542","F","51-55","6","B","3","1","8","16","0","8130","14589"
"1001958","P00002442","F","26-35","1","B","3","0","8","15","0","5130","16330"
"1002849","P00344442","M","46-50","11","A","3","0","5","8","14","6879","14324"
"1001172","P00051442","F","26-35","0","A","2","1","8","17","0","7640","13246"
"1003243","P00065042","M","26-35","12","B","1","1","5","15","0","14568","12790"
"1000563","P00178842","M","26-35","4","A","3","0","2","4","9","9654","13582"
"1004973","P00184442","F","55+","2","C","1","1","1","6","8","6904","11795"
"1003965","P00343042","M","18-25","11","C","3","0","5","18","0","8839","15976"
"1004379","P00148842","M","26-35","4","B","3","0","6","8","16","6765","12135"
"1002962","P00046842","M","36-45","3","A","2","0","8","16","0","17344","14130"
"1004053","P00127342","M","26-35","18","B","1","0","1","2","15","14800","8779"
"1000770","P00139942","M","18-25","4","B","2","1","5","0","0","13485","15471"
"1002544","P00294842","M","46-50","1","B","1","0","8","0","0","12040","15240"
"1000202","P00273542","M","18-25","4","A","3","0","8","14","0","5278","9712"
"1004675","P00042842","F","18-25","4","A","2","0","5","0","0","9572","11774"
"1004170","P00271442","M","46-50","7","C","4+","1","18","0","0","3715","17049"
"1002092","P00246142","M","55+","1","B","4+","1","1","15","17","4389","11733"
"1003841","P00275842","M","46-50","18","A","4+","0","2","9","15","8582","13273"
"1005636","P00102242","M","26-35","7","A","0","1","8","12","0","19535","9175"
"1005978","P00053842","M","36-45","1","B","2","0","4","5","12","7289","15017"
"1005377","P00271042","F","18-25","3","B","3","0","6","16","0","8356","11776"
"1003036","P00156442","M","55+","13","C","1","0","8","0","0","14295","12721"
"1002436","P00178942","M","26-35","7","B","2","0","5","8","0","15241","16810"
"1002116","P00148542","M","18-25","4","B","4+","1","1","16","17","8616","10308"
"1003653","P00192542","M","18-25","15","C","3","1","1","2","9","7916","17179"
"1002544","P00043342","M","46-50","1","B","1","0","8","14","0","5300","13936"
"1005902","P00001742","M","51-55","16","C","2","1","8","14","0","12813","12765"
"1005517","P00107642","M","55+","0","C","2","1","5","0","0","9842","17903"
"1002261","P00237242","M","26-35","5","C","1","0","1","6","0","22508","9715"
"1000919","P00025542","F","36-45","1","C","1","0","8","0","0","8989","13848"
"1003345","P00192942","M","26-35","7","C","4+","0","5","0","0","1554","11136"
"1003205","P00058442","F","36-45","16","B","1","0","5","14","0","-732","13713"
"1001448","P00280542","F","26-35","3","A","1","0","11","0","0","5348","8863"
"1003821","P00242342","M","26-35","20","A","2","1","8","0","0","16185","10637"
"1000373","P00116842","F","26-35","2","C","1","1","2","5","8","2514","12331"
"1004928","P00335242","F","26-35","3","A","4+","0","5","8","0","206","14888"
"1003807","P00294542","F","36-45","19","B","2","0","8","0","0","6452","13130"
"1001262","P00197042","M","26-35","4","A","0","1","5","0","0","7122","8506"
"1003513","P00028842","M","26-35","16","C","1","0","6","8","0","6506","12945"
"1003808","P00190042","M","26-35","7","A","2","1","3","4","5","8801","15530"
"1003512","P00211142","M","18-25","17","A","2","0","5","0","0","7166","17508"
"1000838","P00364142","M","51-55","17","C","0","0","8","0","0","9544","13416"
"1001393","P00274042","M","18-25","4","B","3","0","1","0","0","3674","15893"
"1005960","P00247542","F","46-50","0","C","1","1","8","16","0","8986","9715"
"1004577","P00327242","M","36-45","7","C","0","1","5","8","0","6588","6730"
"1003829","P00241642","F","26-35","1","B","1","0","1","2","11","10650","8426"
"1001337","P00035542","M","55+","17","C","1","1","3","4","12","-465","14948"
"1004238","P00269642","M","36-45","16","B","3","0","11","16","0","2172","10784"
"1005894","P00058642","M","36-45","0","C","1","0","18","0","0","2326","9591"
"1005142","P00004842","M","26-35","1","B","1","1","3","4","12","10336","11966"
"1001252","P00297942","M","55+","13","C","3","0","8","0","0","5826","11993"
"1004238","P00246742","M","36-45","16","B","3","0","11","15","0","7999","14375"
"1003416","P00236342","M","26-35","12","B","4+","1","5","14","0","7236","18061"
"1000914","P00003642","F","36-45","9","C","2","0","8","0","0","7070","9487"
"1002761","P00319342","M","36-45","6","B","0","0","5","8","0","7957","13138"
"1001727","P00158242","M","36-45","16","B","2","1","6","8","0","4145","8009"
"1005768","P00137142","F","0-17","7","C","3","0","13","0","0","7288","11978"
"1000939","P00295742","F","26-35","20","C","2","0","8","0","0","13237","13097"
"1000157","P00117842","M","36-45","16","A","1","0","5","13","16","11077","11869"
"1003224","P00044942","F","26-35","14","A","3","1","1","2","0","8760","11208"
"1005548","P00158842","F","18-25","4","A","4+","0","8","14","0","11149","17400"
"1000053","P0099342","M","26-35","0","B","1","0","5","8","0","8022","12812"
"1002926","P00220442","F","18-25","2","B","1","0","5","14","0","17491","11202"
"1001983","P00116142","M","26-35","14","A","3","0","10","13","16","17461","13277"
"1002401","P00278642","M","26-35","4","C","3","1","5","0","0","16677","15463"
"1000132","P00230642","M","26-35","17","C","1","0","5","0","0","9116","14264"
"1003057","P00170642","F","26-35","12","B","1","0","5","8","0","11033","11286"
"1004328","P00193542","M","51-55","3","C","1","1","1","2","0","10561","14594"
"1005861","P00150542","F","51-55","1","B","1","1","5","0","0","11012","14909"
"1003012","P00110542","M","26-35","12","C","1","1","8","0","0","12296","14444"
"1003018","P00352942","M","36-45","0","B","0","0","1","2","0","8456","12472"
"1005378","P00175842","M","36-45","18","A","1","0","5","0","0","3459","10613"
"1004828","P00161442","F","18-25","20","B","1","0","5","14","0","13480","13875"
"1002629","P00051642","M","26-35","11","C","0","1","8","0","0","8031","14617"
"1005014","P00274342","M","46-50","0","C","0","1","2","8","14","9840","12043"
"1000415","P00288742","F","36-45","0","A","2","1","16","0","0","8592","16811"
"1003669","P00072542","M","26-35","14","A","2","0","5","6","0","14392","16028"
"1001697","P00210342","F","18-25","4","B","3","0","3","4","0","9356","13391"
"1001246","P00052842","M","18-25","4","A","2","0","10","15","0","13284","13064"
"1001084","P00037142","M","0-17","19","C","0","0","1","2","5","1674","13490"
"1001701","P00031442","F","26-35","4","B","1","0","5","8","0","11382","13938"
"1004491","P00143342","M","18-25","4","C","3","0","1","14","16","8962","9945"
"1001600","P00316442","M","36-45","7","B","1","1","5","14","0","4068","14722"
"1004715","P00048742","M","26-35","2","B","3","0","5","0","0","12855","9235"
"1003965","P00029542","M","18-25","11","C","3","0","1","2","18","9163","15478"
"1004578","P00110342","M","26-35","0","A","4+","0","7","0","0","10491","13581"
"1003045","P00052842","M","46-50","1","B","2","1","10","15","0","3062","8406"
"1000987","P00303242","F","36-45","17","C","0","0","5","8","0","9670","12139"
"1004983","P00319342","F","46-50","16","A","1","1","5","8","0","8042","13898"
"1005511","P00283142","M","46-50","1","B","1","1","13","14","16","13639","14938"
"1004880","P00046742","F","46-50","9","C","3","0","1","2","15","15075","13765"
"1001530","P00242742","M","26-35","4","A","1","1","1","2","9","2924","12011"
"1005225","P00183342","M","18-25","4","C","4+","1","5","15","18","9903","15659"
"1002880","P00129842","M","18-25","12","A","3","0","6","8","15","867","13018"
"1002378","P00236342","M","26-35","3","C","1","1","5","14","0","-2266","15173"
"1001172","P00120042","F","26-35","0","A","2","1","1","2","0","5490","11933"
"1000575","P00147942","M","26-35","12","B","0","1","1","16","0","-2290","12392"
"1003422","P00193742","M","26-35","5","B","2","0","8","15","0","13048","15308"
"1001172","P00053042","F","26-35","0","A","2","1","5","14","16","9477","12737"
"1004344","P00206342","M","26-35","1","A","4+","0","5","8","0","9768","9442"
"1000644","P00248542","M","26-35","20","C","2","1","8","16","0","10905","13255"
"1001162","P00176642","F","36-45","0","B","4+","0","6","8","0","13326","17962"
"1001523","P00057642","M","26-35","17","C","0","0","1","15","16","12655","11874"
"1005541","P00184942","M","55+","7","C","1","0","1","8","17","11930","12386"
"1003594","P00177542","M","0-17","0","B","0","0","1","8","0","6082","5993"
"1005522","P00019342","M","26-35","14","B","0","0","1","6","15","4721","13560"
"1000412","P00074342","M","36-45","15","A","1","1","5","0","0","10322","13331"
"1005605","P00139542","F","18-25","2","A","0","0","5","0","0","9007","12132"
"1001015","P00204342","M","36-45","3","A","4+","1","15","16","0","7043","14362"
"1002106","P00214542","F","18-25","20","A","3","1","8","0","0","6780","10731"
"1001854","P00062842","M","26-35","0","C","2","0","1","2","13","13847","11233"
"1001198","P00328142","M","0-17","10","C","1","0","8","16","0","5298","10266"
"1001851","P00073842","M","26-35","19","B","4+","1","1","15","17","13239","10678"
"1002106","P00173042","F","18-25","20","A","3","1","13","15","16","11158","13223"
"1004904","P00271442","M","51-55","15","B","1","1","18","0","0","7686","13076"
"1001757","P00008042","M","26-35","4","B","4+","0","6","8","14","12185","12771"
"1001058","P00273742","M","26-35","1","B","2","0","1","17","0","6568","11961"
"1004186","P00019142","M","26-35","7","B","1","1","11","15","0","10747","16313"
"1001809","P00279442","F","26-35","14","C","0","1","16","0","0","7829","17731"
"1004022","P00035842","M","36-45","14","B","1","1","5","6","9","13555","16418"
"1001137","P00117242","M","18-25","4","B","4+","0","8","17","0","1383","15708"
"1005787","P00120042","M","26-35","20","B","0","0","1","2","0","23244","14026"
"1000216","P0094742","M","46-50","13","B","1","0","2","4","5","10131","17000"
"1000530","P00117942","M","26-35","2","A","1","1","5","15","0","9736","14740"
"1001016","P00040442","M","55+","16","C","3","0","5","14","0","14828","14105"
"1005464","P00086242","M","36-45","7","C","2","0","10","0","0","5749","11773"
"1004933","P00354442","M","26-35","15","B","3","0","5","0","0","3683","12695"
"1003618","P00003142","M","55+","17","A","4+","1","8","0","0","8889","14361"
"1001539","P00275642","M","26-35","3","C","1","0","8","0","0","14024","15373"
"1004482","P00329642","F","36-45","1","A","1","0","8","14","0","17994","13402"
"1003054","P00036242","M","18-25","4","B","1","1","5","8","0","8884","11400"
"1003227","P00068942","F","26-35","14","A","2","0","5","0","0","15474","12020"
"1002316","P00317842","M","36-45","0","B","0","0","8","0","0","7916","12339"
"1000695","P00101742","F","18-25","1","A","2","0","12","14","0","7941","11725"
"1002857","P00347542","M","26-35","0","B","2","0","1","6","0","15709","18600"
"1002272","P00177642","M","26-35","0","C","1","0","8","0","0","8571","12958"
"1005649","P00189142","F","18-25","4","B","1","0","8","0","0","4568","12768"
"1005482","P00257442","M","18-25","7","A","1","0","16","0","0","12496","10447"
"1002674","P00110342","M","26-35","4","A","1","0","7","0","0","15555","13608"
"1001968","P00281042","M","26-35","11","B","2","0","5","0","0","14803","11577"
"1001392","P00285442","M","46-50","3","C","1","1","8","0","0","1825","19733"
"1002059","P00210642","M","36-45","0","B","3","0","8","14","0","5077","13325"
"1001069","P00057042","M","26-35","20","A","4+","0","5","8","0","14102","11279"
"1000970","P00213942","M","26-35","0","B","4+","1","5","14","0","11316","11630"
"1001354","P00263442","F","26-35","2","B","3","0","16","0","0","6385","13957"
"1005794","P00227742","M","36-45","17","A","1","0","5","14","0","15806","17061"
"1001680","P00070442","M","26-35","20","A","3","1","1","15","0","12194","15743"
"1001709","P00034642","M","26-35","0","C","1","1","4","5","0","1480","12426"
"1002164","P00307342","M","36-45","0","B","3","0","8","0","0","10441","10925"
"1000182","P00184942","M","18-25","4","C","0","0","1","8","17","3781","9786"
"1005170","P00106042","M","18-25","4","B","2","0","5","0","0","4921","12154"
"1002996","P00140742","M","18-25","0","B","1","0","1","15","0","6193","15310"
"1001912","P00354942","M","26-35","4","A","1","1","8","0","0","12784","15056"
"1000487","P00084842","F","36-45","17","B","0","1","8","16","0","8002","8042"
"1004579","P00252742","F","18-25","4","B","1","1","8","0","0","15918","16706"
"1002258","P00192642","F","18-25","4","B","4+","0","8","17","0","6566","15365"
"1002017","P00158542","M","26-35","17","C","3","0","5","6","13","4562","13476"
"1001775","P00117942","M","26-35","4","C","3","1","5","15","0","9633","13851"
"1002367","P00044442","F","26-35","9","B","1","0","1","16","0","13956","10967"
